24.812500, 0.206203, 0.233996, 0.881222, 0.724092, 0.323159
24.812500, 0.276017, 0.262754, 1.050477, 0.838454, 0.313379
24.625000, 0.271891, 0.294773, 0.922373, 0.751950, 0.392012
24.625000, 0.412361, 0.340306, 1.211737, 0.755119, 0.450665
24.812500, 0.222852, 0.251491, 0.886124, 0.705010, 0.356720
24.812500, 0.165881, 0.212945, 0.778982, 0.642421, 0.331473
24.812500, 0.271276, 0.305755, 0.887234, 0.752187, 0.406488
24.812500, 0.329216, 0.311458, 1.057017, 0.790785, 0.393859
24.812500, 0.308507, 0.284005, 1.086271, 0.801481, 0.354351
24.812500, 0.252156, 0.292587, 0.861815, 0.744720, 0.392881
24.812500, 0.207733, 0.219357, 0.947012, 0.609749, 0.359749
24.812500, 0.076828, 0.149327, 0.514496, 0.556472, 0.268347
24.875000, 0.213764, 0.250162, 0.854504, 0.724372, 0.345350
24.875000, 0.134484, 0.149799, 0.897765, 0.677064, 0.221248
24.875000, 0.074807, 0.165703, 0.451452, 0.631139, 0.262546
24.875000, 0.136273, 0.181460, 0.750981, 0.620436, 0.292472
24.812500, 0.192855, 0.263915, 0.730745, 0.712145, 0.370592
24.812500, 0.211421, 0.234279, 0.902431, 0.694224, 0.337470
24.812500, 0.224999, 0.254094, 0.885492, 0.732270, 0.346996
24.812500, 0.314685, 0.295051, 1.066544, 0.718299, 0.410764
24.750000, 0.165010, 0.210225, 0.784921, 0.666906, 0.315225
24.750000, 0.164961, 0.213743, 0.771770, 0.668528, 0.319722
24.812500, 0.040565, 0.137618, 0.294764, 0.577287, 0.238387
24.812500, 0.142954, 0.190276, 0.751298, 0.621520, 0.306147
24.812500, 0.196265, 0.217682, 0.901612, 0.709532, 0.306797
24.812500, 0.225868, 0.254746, 0.886640, 0.713430, 0.357073
24.812500, 0.186848, 0.213953, 0.873312, 0.692609, 0.308909
24.812500, 0.233648, 0.252413, 0.925655, 0.705201, 0.357931
24.875000, 0.197374, 0.235631, 0.837640, 0.654748, 0.359880
24.875000, 0.271173, 0.275111, 0.985687, 0.739093, 0.372228
24.812500, 0.187705, 0.224343, 0.836688, 0.729701, 0.307445
24.812500, 0.138013, 0.196363, 0.702847, 0.639552, 0.307033
24.875000, 0.032129, 0.057822, 0.555643, 0.443602, 0.130347
24.875000, 0.011060, 0.057645, 0.191855, 0.440156, 0.130965
24.812500, 0.153201, 0.182379, 0.840014, 0.620673, 0.293840
24.687500, 0.391779, 0.435956, 0.898666, 0.958764, 0.454706
24.687500, 0.496530, 0.519479, 0.955822, 0.896344, 0.579553
24.875000, 0.360012, 0.375141, 0.959671, 0.853873, 0.439341
24.875000, 0.266706, 0.274150, 0.972849, 0.715845, 0.382974
24.812500, 0.265607, 0.249680, 1.063789, 0.726613, 0.343621
24.812500, 0.254683, 0.224743, 1.133218, 0.620659, 0.362103
24.750000, 0.204287, 0.232491, 0.878687, 0.654071, 0.355453
24.750000, 0.570867, 0.468475, 1.218563, 0.982998, 0.476578
24.812500, 0.204685, 0.234884, 0.871429, 0.694644, 0.338136
24.812500, 0.274796, 0.279225, 0.984138, 0.745985, 0.374304
24.687500, 0.216414, 0.229024, 0.944942, 0.684646, 0.334515
24.687500, 0.269125, 0.280694, 0.958784, 0.750836, 0.373843
24.812500, 0.272667, 0.291242, 0.936223, 0.772165, 0.377175
24.812500, 0.299878, 0.293886, 1.020387, 0.771566, 0.380896
24.750000, 0.385009, 0.369849, 1.040991, 0.875532, 0.422428
24.750000, 0.240944, 0.263353, 0.914910, 0.744180, 0.353884
24.812500, 0.342512, 0.346631, 0.988119, 0.836715, 0.414276
24.812500, 0.177985, 0.196490, 0.905821, 0.643479, 0.305355
24.812500, 0.262132, 0.264080, 0.992623, 0.733483, 0.360035
24.812500, 0.182188, 0.195339, 0.932679, 0.648855, 0.301052
24.875000, 0.278329, 0.283880, 0.980446, 0.764326, 0.371412
24.875000, 0.229863, 0.250682, 0.916948, 0.711268, 0.352444
24.687500, 0.238124, 0.264161, 0.901434, 0.724339, 0.364693
24.687500, 0.251198, 0.278668, 0.901424, 0.763465, 0.365005
24.812500, 0.049299, 0.068357, 0.721192, 0.400647, 0.170617
25.875000, 0.456382, 0.449951, 1.014293, 0.971168, 0.463309
25.875000, 0.602508, 0.581898, 1.035419, 1.078315, 0.539637
25.812500, 0.355149, 0.363694, 0.976503, 0.874496, 0.415891
25.812500, 0.309845, 0.307744, 1.006827, 0.817637, 0.376382
25.875000, 0.070063, 0.142657, 0.491131, 0.567189, 0.251516
25.875000, 0.128091, 0.186232, 0.687804, 0.641901, 0.290126
25.750000, 0.319580, 0.327117, 0.976956, 0.834704, 0.391896
25.750000, 0.278680, 0.297975, 0.935248, 0.837421, 0.355824
25.937500, 0.105635, 0.140627, 0.751172, 0.604587, 0.232600
25.937500, 0.071231, 0.081492, 0.874076, 0.468793, 0.173835
25.937500, 0.102589, 0.169940, 0.603677, 0.614126, 0.276718
25.937500, 0.238254, 0.240736, 0.989688, 0.684771, 0.351557
25.875000, 0.302380, 0.288989, 1.046335, 0.767533, 0.376517
25.875000, 0.168967, 0.201696, 0.837728, 0.644925, 0.312744
25.937500, 0.369069, 0.402055, 0.917958, 0.901894, 0.445790
25.937500, 0.133387, 0.137481, 0.970219, 0.564076, 0.243728
26.000000, 0.428093, 0.460055, 0.930525, 0.958781, 0.479833
26.000000, 0.284705, 0.301457, 0.944428, 0.780370, 0.386301
25.937500, 0.097870, 0.206008, 0.475080, 0.611545, 0.336865
25.937500, 0.145355, 7.171722, 0.020268, 18.358028, 0.390659
26.000000, -0.364567, 12.741692, -0.028612, 34.691360, 0.367287
26.000000, 0.095967, 12.630047, 0.007598, 34.518658, 0.365890
26.000000, -0.060958, 12.872476, -0.004736, 34.412418, 0.374065
26.000000, -0.205464, 13.075541, -0.015714, 34.402779, 0.380072
26.000000, -0.539525, 13.610040, -0.039642, 34.522591, 0.394236
26.000000, -0.225473, 13.156015, -0.017138, 34.447807, 0.381912
26.000000, -0.395939, 13.911278, -0.028462, 34.594563, 0.402123
26.000000, -0.973720, 12.931378, -0.075299, 34.462650, 0.375229
26.062500, -0.424730, 12.420312, -0.034196, 34.370300, 0.361368
26.062500, -0.313191, 12.403416, -0.025250, 34.734989, 0.357087
26.062500, 0.062017, 12.824543, 0.004836, 34.586208, 0.370799
26.062500, 0.583037, 13.640716, 0.042742, 34.392616, 0.396618
26.062500, 0.067728, 12.938477, 0.005235, 34.580738, 0.374153
26.062500, 0.644876, 13.717428, 0.047011, 34.646255, 0.395928
26.000000, 0.341502, 13.615324, 0.025082, 34.432781, 0.395417
26.000000, 0.032504, 12.535731, 0.002593, 34.469730, 0.363674
26.062500, -0.421149, 13.496069, -0.031205, 34.512398, 0.391050
26.062500, -0.646514, 13.498242, -0.047896, 34.537224, 0.390832
26.000000, 1.103293, 13.342879, 0.082688, 34.579281, 0.385863
26.000000, -0.758847, 13.720320, -0.055308, 34.570911, 0.396875
25.875000, -1.067673, 13.102725, -0.081485, 34.376354, 0.381155
25.875000, 1.101423, 13.179823, 0.083569, 34.447666, 0.382604
26.125000, 0.763164, 13.732761, 0.055573, 34.360832, 0.399663
26.125000, -0.284427, 12.623470, -0.022532, 34.510357, 0.365788
26.125000, -0.278768, 14.486309, -0.019244, 34.418190, 0.420891
26.125000, -0.124567, 12.604828, -0.009883, 34.499458, 0.365363
26.125000, -0.040293, 12.630345, -0.003190, 34.469685, 0.366419
26.125000, 0.115566, 13.488160, 0.008568, 34.642937, 0.389348
26.000000, 0.241579, 12.985393, 0.018604, 34.321556, 0.378345
26.000000, 0.476535, 12.732584, 0.037426, 34.442841, 0.369673
26.125000, -0.319500, 13.149977, -0.024297, 34.579868, 0.380278
26.125000, 0.260701, 12.970167, 0.020100, 34.580929, 0.375067
26.062500, -0.211087, 13.179255, -0.016017, 34.398701, 0.383132
26.062500, -0.573915, 13.013781, -0.044101, 34.529224, 0.376892
26.125000, -0.393384, 13.075371, -0.030086, 34.647812, 0.377379
26.125000, 0.110088, 12.477537, 0.008823, 34.695557, 0.359629
26.062500, -0.207678, 13.230864, -0.015696, 34.570831, 0.382718
26.062500, -0.853386, 13.641849, -0.062556, 34.699116, 0.393147
26.187500, 0.940917, 12.928012, 0.072781, 34.895958, 0.370473
26.187500, 0.102569, 12.718166, 0.008065, 34.705902, 0.366455
26.187500, -0.499303, 12.449052, -0.040108, 34.688049, 0.358886
26.187500, -0.547691, 12.107948, -0.045234, 34.656025, 0.349375
26.125000, -0.428714, 12.874104, -0.033300, 34.561913, 0.372494
26.125000, 0.464326, 13.556507, 0.034251, 34.772892, 0.389858
26.187500, -0.744152, 12.274608, -0.060625, 34.730858, 0.353421
26.187500, 0.266089, 12.831551, 0.020737, 34.575462, 0.371117
26.125000, -0.694144, 12.730301, -0.054527, 34.602962, 0.367896
26.125000, 1.280727, 12.303104, 0.104098, 34.572422, 0.355865
26.312500, -0.425592, 12.502410, -0.034041, 34.532520, 0.362047
26.312500, -0.737654, 13.862656, -0.053212, 34.783676, 0.398539
26.312500, 0.335835, 13.375790, 0.025108, 34.815136, 0.384195
26.312500, 0.032292, 13.335792, 0.002421, 34.627804, 0.385118
26.375000, 0.131725, 13.334249, 0.009879, 34.733341, 0.383903
26.375000, -0.082228, 13.363277, -0.006153, 34.689255, 0.385228
26.375000, -0.336012, 13.132288, -0.025587, 34.634552, 0.379167
26.375000, -0.313385, 12.888606, -0.024315, 34.862064, 0.369703
26.500000, -0.190962, 13.179939, -0.014489, 35.006611, 0.376499
26.500000, -1.382760, 13.353466, -0.103551, 34.732018, 0.384471
26.437500, -0.538437, 13.322746, -0.040415, 34.721478, 0.383703
26.437500, -0.929708, 13.214842, -0.070353, 34.866776, 0.379010
26.625000, 0.804942, 13.114433, 0.061378, 34.993446, 0.374768
26.625000, -0.168265, 13.144662, -0.012801, 34.818233, 0.377522
26.625000, -0.054454, 12.296760, -0.004428, 34.544613, 0.355967
26.625000, -0.604186, 12.677037, -0.047660, 34.379704, 0.368736
26.625000, -0.107129, 12.632752, -0.008480, 34.610878, 0.364994
26.625000, -0.326747, 13.265906, -0.024631, 34.612453, 0.383270
26.687500, 0.877927, 12.934633, 0.067874, 34.634907, 0.373457
26.687500, -1.172517, 13.050148, -0.089847, 34.541153, 0.377815
26.875000, 0.147439, 13.154531, 0.011208, 34.725933, 0.378810
26.875000, 0.152462, 12.515636, 0.012182, 34.618797, 0.361527
27.062500, 0.191882, 12.931994, 0.014838, 34.823692, 0.371356
27.062500, 0.084598, 13.150588, 0.006433, 35.065258, 0.375032
27.062500, 1.733369, 13.586907, 0.127576, 34.879360, 0.389540
27.062500, 0.374810, 13.119062, 0.028570, 34.593353, 0.379237
27.250000, 0.219716, 13.369102, 0.016435, 34.727093, 0.384976
27.250000, 0.601440, 13.131214, 0.045802, 34.834980, 0.376955
27.250000, -0.176196, 13.381834, -0.013167, 34.654636, 0.386148
27.250000, 0.114237, 12.787366, 0.008934, 34.602970, 0.369545
27.562500, 0.486640, 12.975203, 0.037505, 34.654037, 0.374421
27.562500, -0.332372, 12.857369, -0.025851, 34.791416, 0.369556
27.750000, -0.327701, 13.025109, -0.025159, 34.600193, 0.376446
27.750000, -0.181825, 13.010424, -0.013975, 34.768787, 0.374198
27.937500, -0.063483, 13.229601, -0.004799, 34.596157, 0.382401
27.937500, -0.423872, 13.283371, -0.031910, 34.665997, 0.383182
28.250000, -0.144867, 12.971877, -0.011168, 34.645985, 0.374412
28.250000, -0.307625, 12.807452, -0.024019, 34.745384, 0.368609
28.437500, -0.070620, 13.103679, -0.005389, 34.946873, 0.374960
28.437500, 0.335466, 13.001556, 0.025802, 34.856297, 0.373005
28.687500, -0.032079, 13.182071, -0.002434, 34.580261, 0.381202
28.687500, 1.314529, 14.174292, 0.092740, 34.799095, 0.407318
28.937500, 0.027283, 12.335805, 0.002212, 34.569485, 0.356841
28.937500, -0.115906, 13.989893, -0.008285, 34.578629, 0.404582
29.312500, 0.239072, 12.947796, 0.018464, 34.616493, 0.374035
29.312500, -0.154102, 12.619849, -0.012211, 34.768139, 0.362972
29.562500, 0.771186, 13.023940, 0.059213, 34.741791, 0.374878
29.562500, -0.084496, 12.819809, -0.006591, 34.505711, 0.371527
29.812500, -0.008882, 13.146666, -0.000676, 34.673588, 0.379155
29.812500, 0.693850, 12.813139, 0.054151, 34.550079, 0.370857
30.250000, 0.270389, 12.424451, 0.021763, 34.567814, 0.359423
30.250000, -0.523317, 12.929918, -0.040473, 34.459511, 0.375221
30.875000, 0.062250, 12.872748, 0.004836, 34.712132, 0.370843
30.875000, -0.475678, 12.897915, -0.036880, 34.600109, 0.372771
31.187500, -0.490822, 12.604181, -0.038941, 34.541210, 0.364903
31.187500, 0.538221, 12.913996, 0.041677, 34.720890, 0.371937
31.875000, 0.282224, 12.729918, 0.022170, 34.611877, 0.367790
31.875000, -0.195120, 13.396510, -0.014565, 34.598640, 0.387198
32.437500, 0.101893, 12.829679, 0.007942, 34.661102, 0.370146
32.437500, 0.180971, 13.564026, 0.013342, 34.560715, 0.392469
33.125000, -1.175219, 13.835862, -0.084940, 34.525959, 0.400738
33.125000, 0.567112, 12.606023, 0.044987, 34.750435, 0.362759
34.062500, -0.098722, 12.800430, -0.007712, 34.597061, 0.369986
34.062500, 0.028738, 12.581690, 0.002284, 34.540390, 0.364260
34.875000, -0.514161, 12.516473, -0.041079, 34.580044, 0.361957
34.875000, -1.212313, 12.820833, -0.094558, 34.539997, 0.371188
35.812500, 0.362083, 13.088315, 0.027665, 34.498325, 0.379390
35.812500, -0.563785, 13.471844, -0.041849, 34.719059, 0.388024
37.125000, 0.017077, 12.904187, 0.001323, 34.716881, 0.371698
37.125000, 0.500208, 12.891495, 0.038801, 34.585411, 0.372744
38.625000, -0.281179, 12.218202, -0.023013, 34.491005, 0.354243
38.625000, 0.382725, 12.978127, 0.029490, 34.863304, 0.372258
40.312500, 0.524774, 12.452464, 0.042142, 34.716225, 0.358693
40.312500, -0.551027, 12.394263, -0.044458, 34.588203, 0.358338
44.687500, -0.091580, 12.922821, -0.007087, 34.567432, 0.373844
44.687500, 0.277287, 0.286337, 0.968393, 0.754497, 0.379507
83.437500, 0.253213, 0.269565, 0.939338, 0.751756, 0.358580
83.437500, 0.278491, 0.283113, 0.983674, 0.752463, 0.376248
84.250000, 0.256915, 0.269738, 0.952461, 0.732529, 0.368228
84.250000, 0.259344, 0.273337, 0.948808, 0.739554, 0.369597
81.812500, 0.240139, 0.275477, 0.871718, 0.738849, 0.372847
81.812500, 0.218741, 0.245304, 0.891713, 0.653531, 0.375352
81.312500, 0.248242, 0.262747, 0.944795, 0.731548, 0.359166
81.312500, 0.262961, 0.285114, 0.922302, 0.753290, 0.378492
80.250000, 0.250613, 0.264059, 0.949082, 0.730996, 0.361231
80.250000, 0.268640, 0.275915, 0.973632, 0.745077, 0.370317
73.562500, 0.265153, 0.269880, 0.982485, 0.730659, 0.369365
73.562500, 0.141823, 0.225868, 0.627903, 0.722101, 0.312793
71.750000, 0.241399, 0.261149, 0.924371, 0.706143, 0.369824
71.750000, 0.312743, 0.292018, 1.070972, 0.726313, 0.402055
68.937500, 0.245796, 0.264151, 0.930514, 0.722491, 0.365611
68.937500, 0.266105, 0.272917, 0.975039, 0.725487, 0.376185
65.062500, 0.251008, 0.265050, 0.947020, 0.722176, 0.367016
65.062500, 0.041285, 0.062280, 0.662893, 0.439855, 0.141593
62.250000, 0.022160, 0.060368, 0.367089, 0.435945, 0.138476
62.250000, 0.166846, 0.280191, 0.595473, 0.789131, 0.355063
60.125000, 0.254794, 0.272944, 0.933503, 0.747581, 0.365103
60.125000, 0.242048, 0.262800, 0.921035, 0.732116, 0.358960
56.312500, 0.266877, 0.277875, 0.960424, 0.744516, 0.373228
56.312500, 0.256971, 0.276279, 0.930115, 0.741777, 0.372455
52.437500, 0.256461, 0.273443, 0.937897, 0.738750, 0.370143
52.437500, 0.395589, 0.336217, 1.176587, 0.834818, 0.402743
50.187500, 0.261842, 0.239144, 1.094910, 0.712831, 0.335486
50.187500, 0.297024, 0.295253, 1.006001, 0.729810, 0.404561
48.750000, 0.258730, 0.269674, 0.959418, 0.732636, 0.368088
